# x sin(systeme) approximation
5.4992 -0.706107 -0.71603
5.50046 -0.705216 -0.715178
5.50171 -0.704325 -0.714325
5.50297 -0.703433 -0.713471
5.50423 -0.702539 -0.712616
5.50548 -0.701644 -0.711761
5.50674 -0.700749 -0.710904
5.508 -0.699852 -0.710046
5.50925 -0.698954 -0.709187
5.51051 -0.698055 -0.708327
5.51176 -0.697155 -0.707467
5.51302 -0.696253 -0.706605
5.51428 -0.695351 -0.705743
5.51553 -0.694447 -0.704879
5.51679 -0.693543 -0.704014
5.51805 -0.692637 -0.703149
5.5193 -0.69173 -0.702283
5.52056 -0.690823 -0.701415
5.52182 -0.689914 -0.700547
5.52307 -0.689004 -0.699678
5.52433 -0.688093 -0.698808
5.52558 -0.68718 -0.697936
5.52684 -0.686267 -0.697064
5.5281 -0.685353 -0.696191
5.52935 -0.684437 -0.695317
5.53061 -0.683521 -0.694443
5.53187 -0.682603 -0.693567
5.53312 -0.681684 -0.69269
5.53438 -0.680765 -0.691813
5.53564 -0.679844 -0.690934
5.53689 -0.678922 -0.690054
5.53815 -0.677999 -0.689174
5.5394 -0.677075 -0.688293
5.54066 -0.67615 -0.687411
5.54192 -0.675223 -0.686527
5.54317 -0.674296 -0.685643
5.54443 -0.673368 -0.684758
5.54569 -0.672438 -0.683873
5.54694 -0.671508 -0.682986
5.5482 -0.670577 -0.682098
5.54946 -0.669644 -0.68121
5.55071 -0.66871 -0.68032
5.55197 -0.667776 -0.67943
5.55323 -0.66684 -0.678538
5.55448 -0.665903 -0.677646
5.55574 -0.664965 -0.676753
5.55699 -0.664026 -0.675859
5.55825 -0.663086 -0.674964
5.55951 -0.662146 -0.674069
5.56076 -0.661203 -0.673172
5.56202 -0.66026 -0.672275
5.56328 -0.659316 -0.671376
5.56453 -0.658371 -0.670477
5.56579 -0.657425 -0.669577
5.56705 -0.656478 -0.668676
5.5683 -0.655529 -0.667774
5.56956 -0.65458 -0.666871
5.57081 -0.65363 -0.665968
5.57207 -0.652678 -0.665063
5.57333 -0.651726 -0.664158
5.57458 -0.650773 -0.663252
5.57584 -0.649818 -0.662345
5.5771 -0.648863 -0.661437
5.57835 -0.647906 -0.660528
5.57961 -0.646949 -0.659618
5.58087 -0.64599 -0.658708
5.58212 -0.645031 -0.657797
5.58338 -0.64407 -0.656885
5.58463 -0.643108 -0.655972
5.58589 -0.642146 -0.655058
5.58715 -0.641182 -0.654143
5.5884 -0.640217 -0.653228
5.58966 -0.639252 -0.652311
5.59092 -0.638285 -0.651394
5.59217 -0.637318 -0.650476
5.59343 -0.636349 -0.649557
5.59469 -0.635379 -0.648638
5.59594 -0.634408 -0.647717
5.5972 -0.633437 -0.646796
5.59846 -0.632464 -0.645874
5.59971 -0.63149 -0.644951
5.60097 -0.630516 -0.644027
5.60222 -0.62954 -0.643102
5.60348 -0.628563 -0.642177
5.60474 -0.627586 -0.641251
5.60599 -0.626607 -0.640324
5.60725 -0.625627 -0.639396
5.60851 -0.624647 -0.638467
5.60976 -0.623665 -0.637538
5.61102 -0.622683 -0.636608
5.61228 -0.621699 -0.635677
5.61353 -0.620714 -0.634745
5.61479 -0.619729 -0.633812
5.61604 -0.618742 -0.632879
5.6173 -0.617755 -0.631945
5.61856 -0.616766 -0.63101
5.61981 -0.615777 -0.630074
5.62107 -0.614787 -0.629137
5.62233 -0.613795 -0.6282
5.62358 -0.612803 -0.627262
5.62484 -0.611809 -0.626323
5.6261 -0.610815 -0.625383
5.62735 -0.60982 -0.624443
5.62861 -0.608824 -0.623502
5.62986 -0.607827 -0.62256
5.63112 -0.606828 -0.621617
5.63238 -0.605829 -0.620674
5.63363 -0.604829 -0.619729
5.63489 -0.603828 -0.618784
5.63615 -0.602826 -0.617839
5.6374 -0.601823 -0.616892
5.63866 -0.60082 -0.615945
5.63992 -0.599815 -0.614997
5.64117 -0.598809 -0.614048
5.64243 -0.597802 -0.613098
5.64368 -0.596795 -0.612148
5.64494 -0.595786 -0.611197
5.6462 -0.594777 -0.610246
5.64745 -0.593766 -0.609293
5.64871 -0.592755 -0.60834
5.64997 -0.591742 -0.607386
5.65122 -0.590729 -0.606431
5.65248 -0.589715 -0.605476
5.65374 -0.5887 -0.60452
5.65499 -0.587684 -0.603563
5.65625 -0.586667 -0.602606
5.65751 -0.585649 -0.601647
5.65876 -0.58463 -0.600688
5.66002 -0.58361 -0.599729
5.66127 -0.582589 -0.598768
5.66253 -0.581568 -0.597807
5.66379 -0.580545 -0.596845
5.66504 -0.579522 -0.595883
5.6663 -0.578497 -0.59492
5.66756 -0.577472 -0.593956
5.66881 -0.576446 -0.592991
5.67007 -0.575419 -0.592026
5.67133 -0.574391 -0.59106
5.67258 -0.573362 -0.590093
5.67384 -0.572332 -0.589126
5.67509 -0.571301 -0.588158
5.67635 -0.57027 -0.587189
5.67761 -0.569237 -0.58622
5.67886 -0.568204 -0.58525
5.68012 -0.56717 -0.584279
5.68138 -0.566134 -0.583307
5.68263 -0.565098 -0.582335
5.68389 -0.564061 -0.581362
5.68515 -0.563023 -0.580389
5.6864 -0.561985 -0.579415
5.68766 -0.560945 -0.57844
5.68891 -0.559904 -0.577465
5.69017 -0.558863 -0.576489
5.69143 -0.557821 -0.575512
5.69268 -0.556778 -0.574535
5.69394 -0.555733 -0.573556
5.6952 -0.554689 -0.572578
5.69645 -0.553643 -0.571598
5.69771 -0.552596 -0.570619
5.69897 -0.551548 -0.569638
5.70022 -0.5505 -0.568657
5.70148 -0.549451 -0.567675
5.70274 -0.5484 -0.566692
5.70399 -0.547349 -0.565709
5.70525 -0.546298 -0.564725
5.7065 -0.545245 -0.563741
5.70776 -0.544191 -0.562756
5.70902 -0.543137 -0.56177
5.71027 -0.542081 -0.560784
5.71153 -0.541025 -0.559797
5.71279 -0.539968 -0.55881
5.71404 -0.53891 -0.557822
5.7153 -0.537851 -0.556833
5.71656 -0.536792 -0.555844
5.71781 -0.535731 -0.554854
5.71907 -0.53467 -0.553863
5.72032 -0.533608 -0.552872
5.72158 -0.532545 -0.55188
5.72284 -0.531481 -0.550888
5.72409 -0.530416 -0.549895
5.72535 -0.529351 -0.548902
5.72661 -0.528285 -0.547908
5.72786 -0.527217 -0.546913
5.72912 -0.526149 -0.545918
5.73038 -0.525081 -0.544922
5.73163 -0.524011 -0.543926
5.73289 -0.52294 -0.542929
5.73414 -0.521869 -0.541931
5.7354 -0.520797 -0.540933
5.73666 -0.519724 -0.539935
5.73791 -0.51865 -0.538935
5.73917 -0.517576 -0.537936
5.74043 -0.5165 -0.536935
5.74168 -0.515424 -0.535934
5.74294 -0.514347 -0.534933
5.7442 -0.513269 -0.533931
5.74545 -0.51219 -0.532928
5.74671 -0.511111 -0.531925
5.74796 -0.510031 -0.530922
5.74922 -0.508949 -0.529918
5.75048 -0.507868 -0.528913
5.75173 -0.506785 -0.527908
5.75299 -0.505701 -0.526902
5.75425 -0.504617 -0.525896
5.7555 -0.503532 -0.524889
5.75676 -0.502446 -0.523881
5.75802 -0.501359 -0.522874
5.75927 -0.500272 -0.521865
5.76053 -0.499184 -0.520856
5.76179 -0.498095 -0.519847
5.76304 -0.497005 -0.518837
5.7643 -0.495914 -0.517827
5.76555 -0.494823 -0.516816
5.76681 -0.493731 -0.515804
5.76807 -0.492638 -0.514792
5.76932 -0.491544 -0.51378
5.77058 -0.490449 -0.512767
5.77184 -0.489354 -0.511753
5.77309 -0.488258 -0.510739
5.77435 -0.487161 -0.509725
5.77561 -0.486064 -0.50871
5.77686 -0.484965 -0.507695
5.77812 -0.483866 -0.506679
5.77937 -0.482766 -0.505663
5.78063 -0.481666 -0.504646
5.78189 -0.480564 -0.503628
5.78314 -0.479462 -0.502611
5.7844 -0.478359 -0.501592
5.78566 -0.477255 -0.500574
5.78691 -0.476151 -0.499555
5.78817 -0.475046 -0.498535
5.78943 -0.47394 -0.497515
5.79068 -0.472833 -0.496494
5.79194 -0.471726 -0.495473
5.79319 -0.470617 -0.494452
5.79445 -0.469509 -0.49343
5.79571 -0.468399 -0.492408
5.79696 -0.467288 -0.491385
5.79822 -0.466177 -0.490362
5.79948 -0.465065 -0.489338
5.80073 -0.463953 -0.488314
5.80199 -0.462839 -0.48729
5.80325 -0.461725 -0.486265
5.8045 -0.460611 -0.48524
5.80576 -0.459495 -0.484214
5.80702 -0.458379 -0.483188
5.80827 -0.457262 -0.482161
5.80953 -0.456144 -0.481134
5.81078 -0.455026 -0.480107
5.81204 -0.453907 -0.479079
5.8133 -0.452787 -0.478051
5.81455 -0.451666 -0.477022
5.81581 -0.450545 -0.475993
5.81707 -0.449423 -0.474964
5.81832 -0.4483 -0.473934
5.81958 -0.447177 -0.472904
5.82084 -0.446053 -0.471873
5.82209 -0.444928 -0.470842
5.82335 -0.443802 -0.469811
5.8246 -0.442676 -0.468779
5.82586 -0.441549 -0.467747
5.82712 -0.440421 -0.466715
5.82837 -0.439293 -0.465682
5.82963 -0.438164 -0.464649
5.83089 -0.437034 -0.463615
5.83214 -0.435904 -0.462581
5.8334 -0.434773 -0.461547
5.83466 -0.433641 -0.460512
5.83591 -0.432509 -0.459477
5.83717 -0.431376 -0.458442
5.83842 -0.430242 -0.457406
5.83968 -0.429107 -0.45637
5.84094 -0.427972 -0.455334
5.84219 -0.426836 -0.454297
5.84345 -0.4257 -0.45326
5.84471 -0.424563 -0.452222
5.84596 -0.423425 -0.451185
5.84722 -0.422286 -0.450147
5.84848 -0.421147 -0.449108
5.84973 -0.420007 -0.448069
5.85099 -0.418867 -0.44703
5.85224 -0.417725 -0.445991
5.8535 -0.416583 -0.444951
5.85476 -0.415441 -0.443912
5.85601 -0.414298 -0.442871
5.85727 -0.413154 -0.441831
5.85853 -0.41201 -0.44079
5.85978 -0.410864 -0.439749
5.86104 -0.409719 -0.438707
5.8623 -0.408572 -0.437665
5.86355 -0.407425 -0.436623
5.86481 -0.406277 -0.435581
5.86607 -0.405129 -0.434538
5.86732 -0.40398 -0.433495
5.86858 -0.402831 -0.432452
5.86983 -0.40168 -0.431409
5.87109 -0.400529 -0.430365
5.87235 -0.399378 -0.429321
5.8736 -0.398226 -0.428277
5.87486 -0.397073 -0.427232
5.87612 -0.39592 -0.426187
5.87737 -0.394766 -0.425142
5.87863 -0.393611 -0.424097
5.87989 -0.392456 -0.423051
5.88114 -0.3913 -0.422006
5.8824 -0.390143 -0.42096
5.88365 -0.388986 -0.419913
5.88491 -0.387828 -0.418867
5.88617 -0.38667 -0.41782
5.88742 -0.385511 -0.416773
5.88868 -0.384351 -0.415726
5.88994 -0.383191 -0.414678
5.89119 -0.38203 -0.413631
5.89245 -0.380869 -0.412583
5.89371 -0.379707 -0.411534
5.89496 -0.378544 -0.410486
5.89622 -0.377381 -0.409438
5.89747 -0.376217 -0.408389
5.89873 -0.375053 -0.40734
5.89999 -0.373888 -0.406291
5.90124 -0.372723 -0.405241
5.9025 -0.371556 -0.404192
5.90376 -0.37039 -0.403142
5.90501 -0.369222 -0.402092
5.90627 -0.368054 -0.401042
5.90753 -0.366886 -0.399991
5.90878 -0.365717 -0.398941
5.91004 -0.364547 -0.39789
5.9113 -0.363377 -0.396839
5.91255 -0.362206 -0.395788
5.91381 -0.361035 -0.394737
5.91506 -0.359863 -0.393686
5.91632 -0.35869 -0.392634
5.91758 -0.357517 -0.391582
5.91883 -0.356344 -0.390531
5.92009 -0.35517 -0.389479
5.92135 -0.353995 -0.388426
5.9226 -0.35282 -0.387374
5.92386 -0.351644 -0.386322
5.92512 -0.350467 -0.385269
5.92637 -0.34929 -0.384216
5.92763 -0.348113 -0.383163
5.92888 -0.346935 -0.38211
5.93014 -0.345756 -0.381057
5.9314 -0.344577 -0.380004
5.93265 -0.343397 -0.378951
5.93391 -0.342217 -0.377897
5.93517 -0.341036 -0.376844
5.93642 -0.339855 -0.37579
5.93768 -0.338673 -0.374736
5.93894 -0.337491 -0.373682
5.94019 -0.336308 -0.372628
5.94145 -0.335124 -0.371574
5.9427 -0.33394 -0.37052
5.94396 -0.332756 -0.369465
5.94522 -0.331571 -0.368411
5.94647 -0.330385 -0.367356
5.94773 -0.329199 -0.366302
5.94899 -0.328012 -0.365247
5.95024 -0.326825 -0.364192
5.9515 -0.325637 -0.363137
5.95276 -0.324449 -0.362083
5.95401 -0.323261 -0.361028
5.95527 -0.322071 -0.359973
5.95652 -0.320882 -0.358917
5.95778 -0.319692 -0.357862
5.95904 -0.318501 -0.356807
5.96029 -0.31731 -0.355752
5.96155 -0.316118 -0.354697
5.96281 -0.314926 -0.353641
5.96406 -0.313733 -0.352586
5.96532 -0.31254 -0.35153
5.96658 -0.311346 -0.350475
5.96783 -0.310152 -0.349419
5.96909 -0.308957 -0.348364
5.97035 -0.307762 -0.347308
5.9716 -0.306566 -0.346253
5.97286 -0.30537 -0.345197
5.97411 -0.304174 -0.344142
5.97537 -0.302977 -0.343086
5.97663 -0.301779 -0.34203
5.97788 -0.300581 -0.340975
5.97914 -0.299382 -0.339919
5.9804 -0.298183 -0.338864
5.98165 -0.296984 -0.337808
5.98291 -0.295784 -0.336752
5.98417 -0.294584 -0.335697
5.98542 -0.293383 -0.334641
5.98668 -0.292181 -0.333586
5.98793 -0.29098 -0.33253
5.98919 -0.289777 -0.331475
5.99045 -0.288575 -0.330419
5.9917 -0.287372 -0.329364
5.99296 -0.286168 -0.328308
5.99422 -0.284964 -0.327253
5.99547 -0.283759 -0.326198
5.99673 -0.282554 -0.325142
5.99799 -0.281349 -0.324087
5.99924 -0.280143 -0.323032
6.0005 -0.278937 -0.321977
6.00175 -0.27773 -0.320922
6.00301 -0.276523 -0.319867
6.00427 -0.275315 -0.318812
6.00552 -0.274107 -0.317757
6.00678 -0.272899 -0.316702
6.00804 -0.27169 -0.315647
6.00929 -0.270481 -0.314593
6.01055 -0.269271 -0.313538
6.01181 -0.268061 -0.312484
6.01306 -0.26685 -0.311429
6.01432 -0.265639 -0.310375
6.01558 -0.264427 -0.309321
6.01683 -0.263216 -0.308267
6.01809 -0.262003 -0.307213
6.01934 -0.260791 -0.306159
6.0206 -0.259577 -0.305105
6.02186 -0.258364 -0.304052
6.02311 -0.25715 -0.302998
6.02437 -0.255936 -0.301945
6.02563 -0.254721 -0.300891
6.02688 -0.253506 -0.299838
6.02814 -0.25229 -0.298785
6.0294 -0.251074 -0.297732
6.03065 -0.249858 -0.29668
6.03191 -0.248641 -0.295627
6.03316 -0.247424 -0.294575
6.03442 -0.246207 -0.293522
6.03568 -0.244989 -0.29247
6.03693 -0.24377 -0.291418
6.03819 -0.242552 -0.290366
6.03945 -0.241333 -0.289315
6.0407 -0.240113 -0.288263
6.04196 -0.238893 -0.287212
6.04322 -0.237673 -0.286161
6.04447 -0.236453 -0.28511
6.04573 -0.235232 -0.284059
6.04698 -0.23401 -0.283009
6.04824 -0.232789 -0.281958
6.0495 -0.231567 -0.280908
6.05075 -0.230344 -0.279858
6.05201 -0.229121 -0.278808
6.05327 -0.227898 -0.277759
6.05452 -0.226675 -0.276709
6.05578 -0.225451 -0.27566
6.05704 -0.224227 -0.274611
6.05829 -0.223002 -0.273563
6.05955 -0.221777 -0.272514
6.06081 -0.220552 -0.271466
6.06206 -0.219326 -0.270418
6.06332 -0.2181 -0.26937
6.06457 -0.216874 -0.268323
6.06583 -0.215647 -0.267275
6.06709 -0.21442 -0.266228
6.06834 -0.213193 -0.265181
6.0696 -0.211965 -0.264135
6.07086 -0.210737 -0.263089
6.07211 -0.209509 -0.262042
6.07337 -0.20828 -0.260997
6.07463 -0.207051 -0.259951
6.07588 -0.205822 -0.258906
6.07714 -0.204592 -0.257861
6.07839 -0.203362 -0.256816
6.07965 -0.202132 -0.255772
6.08091 -0.200902 -0.254728
6.08216 -0.199671 -0.253684
6.08342 -0.198439 -0.252641
6.08468 -0.197208 -0.251597
6.08593 -0.195976 -0.250554
6.08719 -0.194744 -0.249512
6.08845 -0.193511 -0.248469
6.0897 -0.192278 -0.247428
6.09096 -0.191045 -0.246386
6.09221 -0.189812 -0.245345
6.09347 -0.188578 -0.244303
6.09473 -0.187344 -0.243263
6.09598 -0.18611 -0.242222
6.09724 -0.184875 -0.241182
6.0985 -0.183641 -0.240143
6.09975 -0.182405 -0.239103
6.10101 -0.18117 -0.238064
6.10227 -0.179934 -0.237026
6.10352 -0.178698 -0.235988
6.10478 -0.177462 -0.23495
6.10603 -0.176225 -0.233912
6.10729 -0.174988 -0.232875
6.10855 -0.173751 -0.231838
6.1098 -0.172514 -0.230802
6.11106 -0.171276 -0.229766
6.11232 -0.170038 -0.22873
6.11357 -0.1688 -0.227695
6.11483 -0.167562 -0.22666
6.11609 -0.166323 -0.225625
6.11734 -0.165084 -0.224591
6.1186 -0.163844 -0.223558
6.11986 -0.162605 -0.222524
6.12111 -0.161365 -0.221492
6.12237 -0.160125 -0.220459
6.12362 -0.158885 -0.219427
6.12488 -0.157644 -0.218396
6.12614 -0.156403 -0.217364
6.12739 -0.155162 -0.216334
6.12865 -0.153921 -0.215303
6.12991 -0.15268 -0.214274
6.13116 -0.151438 -0.213244
6.13242 -0.150196 -0.212215
6.13368 -0.148954 -0.211187
6.13493 -0.147711 -0.210159
6.13619 -0.146468 -0.209131
6.13744 -0.145225 -0.208104
6.1387 -0.143982 -0.207077
6.13996 -0.142739 -0.206051
6.14121 -0.141495 -0.205025
6.14247 -0.140251 -0.204
6.14373 -0.139007 -0.202975
6.14498 -0.137763 -0.201951
6.14624 -0.136518 -0.200927
6.1475 -0.135274 -0.199904
6.14875 -0.134029 -0.198881
6.15001 -0.132784 -0.197859
6.15126 -0.131538 -0.196837
6.15252 -0.130293 -0.195816
6.15378 -0.129047 -0.194795
6.15503 -0.127801 -0.193775
6.15629 -0.126555 -0.192755
6.15755 -0.125308 -0.191736
6.1588 -0.124062 -0.190718
6.16006 -0.122815 -0.1897
6.16132 -0.121568 -0.188682
6.16257 -0.120321 -0.187665
6.16383 -0.119073 -0.186649
6.16509 -0.117826 -0.185633
6.16634 -0.116578 -0.184618
6.1676 -0.11533 -0.183603
6.16885 -0.114082 -0.182589
6.17011 -0.112834 -0.181575
6.17137 -0.111585 -0.180562
6.17262 -0.110337 -0.17955
6.17388 -0.109088 -0.178538
6.17514 -0.107839 -0.177527
6.17639 -0.10659 -0.176516
6.17765 -0.105341 -0.175506
6.17891 -0.104091 -0.174496
6.18016 -0.102841 -0.173487
6.18142 -0.101592 -0.172479
6.18267 -0.100342 -0.171472
6.18393 -0.0990916 -0.170464
6.18519 -0.0978413 -0.169458
6.18644 -0.0965909 -0.168452
6.1877 -0.0953403 -0.167447
6.18896 -0.0940896 -0.166443
6.19021 -0.0928387 -0.165439
6.19147 -0.0915876 -0.164436
6.19273 -0.0903365 -0.163433
6.19398 -0.0890851 -0.162431
6.19524 -0.0878337 -0.16143
6.19649 -0.0865821 -0.160429
6.19775 -0.0853303 -0.159429
6.19901 -0.0840785 -0.15843
6.20026 -0.0828265 -0.157432
6.20152 -0.0815743 -0.156434
6.20278 -0.0803221 -0.155436
6.20403 -0.0790697 -0.15444
6.20529 -0.0778172 -0.153444
6.20655 -0.0765645 -0.152449
6.2078 -0.0753118 -0.151454
6.20906 -0.0740589 -0.150461
6.21031 -0.0728059 -0.149468
6.21157 -0.0715528 -0.148475
6.21283 -0.0702996 -0.147484
6.21408 -0.0690462 -0.146493
6.21534 -0.0677928 -0.145503
6.2166 -0.0665393 -0.144514
6.21785 -0.0652856 -0.143525
6.21911 -0.0640318 -0.142537
6.22037 -0.062778 -0.14155
6.22162 -0.061524 -0.140563
6.22288 -0.06027 -0.139578
6.22414 -0.0590158 -0.138593
6.22539 -0.0577616 -0.137609
6.22665 -0.0565073 -0.136625
6.2279 -0.0552528 -0.135643
6.22916 -0.0539983 -0.134661
6.23042 -0.0527437 -0.13368
6.23167 -0.051489 -0.1327
6.23293 -0.0502343 -0.13172
6.23419 -0.0489794 -0.130742
6.23544 -0.0477245 -0.129764
6.2367 -0.0464695 -0.128787
6.23796 -0.0452145 -0.127811
6.23921 -0.0439593 -0.126835
6.24047 -0.0427041 -0.125861
6.24172 -0.0414489 -0.124887
6.24298 -0.0401935 -0.123914
6.24424 -0.0389381 -0.122942
6.24549 -0.0376827 -0.12197
6.24675 -0.0364271 -0.121
6.24801 -0.0351716 -0.12003
6.24926 -0.0339159 -0.119062
6.25052 -0.0326602 -0.118094
6.25178 -0.0314045 -0.117127
6.25303 -0.0301487 -0.116161
6.25429 -0.0288929 -0.115195
6.25554 -0.027637 -0.114231
6.2568 -0.026381 -0.113268
6.25806 -0.0251251 -0.112305
6.25931 -0.0238691 -0.111343
6.26057 -0.022613 -0.110382
6.26183 -0.0213569 -0.109422
6.26308 -0.0201008 -0.108463
6.26434 -0.0188447 -0.107505
6.2656 -0.0175885 -0.106548
6.26685 -0.0163323 -0.105592
6.26811 -0.0150761 -0.104636
6.26937 -0.0138198 -0.103682
6.27062 -0.0125635 -0.102728
6.27188 -0.0113072 -0.101776
6.27313 -0.0100509 -0.100824
6.27439 -0.00879459 -0.0998736
6.27565 -0.00753825 -0.0989239
6.2769 -0.00628189 -0.0979751
6.27816 -0.00502553 -0.0970273
6.27942 -0.00376916 -0.0960804
6.28067 -0.00251278 -0.0951346
6.28193 -0.00125639 -0.0941897
